class_series,class_unit,class_variant,class_weapon,base_class,visibility,is_virtual,mdisp,pdisp,vdisp,attributes
046TNBOLT,002PSYCZK,001,PurgePropellantTanksUpper,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
046TNBOLT,002PSYCZK,001,PurgePropellantTanksUpper,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
046TNBOLT,002PSYCZK,001,PurgePropellantTanksUpper,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
046TNBOLT,003ATLASG,001,AssistGuncannonAquqShot,.?AVCUnitTaskAutomata_046TNBOLT_003ATLASG_001_AssistGuncannonAquqShot@EXVS2@@,public,False,0,-1,0,0x40
046TNBOLT,003ATLASG,001,AssistGuncannonAquqShot,.?AVCUnitTaskAutomataSummonRushShot@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,003ATLASG,001,AssistGuncannonAquqShot,.?AVCUnitTaskAutomataSummonRush@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,003ATLASG,001,AssistGuncannonAquqShot,.?AVCUnitTaskAutomataSummon@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,003ATLASG,001,AssistGuncannonAquqShot,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,003ATLASG,001,AssistGuncannonAquqShot,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,003ATLASG,001,AssistGuncannonAquqShot,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,003ATLASG,001,AssistGuncannonAquqShot,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,003ATLASG,001,AssistGuncannonAquqShot,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,003ATLASG,001,AssistGuncannonAquqShot,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,003ATLASG,001,AssistGuncannonAquqShot,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,003ATLASG,001,AssistGuncannonAquqShot,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
046TNBOLT,003ATLASG,001,AssistGuncannonAquqShot,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
046TNBOLT,003ATLASG,001,AssistGuncannonAquqShot,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
046TNBOLT,003ATLASG,001,AssistGuncannonAquqShot,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
046TNBOLT,003ATLASG,001,AssistGuncannonAquqThrust,.?AVCUnitTaskAutomata_046TNBOLT_003ATLASG_001_AssistGuncannonAquqThrust@EXVS2@@,public,False,0,-1,0,0x40
046TNBOLT,003ATLASG,001,AssistGuncannonAquqThrust,.?AVCUnitTaskAutomataSummonRushAttackNormal@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,003ATLASG,001,AssistGuncannonAquqThrust,.?AVCUnitTaskAutomataSummonRushAttack@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,003ATLASG,001,AssistGuncannonAquqThrust,.?AVCUnitTaskAutomataSummonRush@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,003ATLASG,001,AssistGuncannonAquqThrust,.?AVCUnitTaskAutomataSummon@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,003ATLASG,001,AssistGuncannonAquqThrust,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,003ATLASG,001,AssistGuncannonAquqThrust,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,003ATLASG,001,AssistGuncannonAquqThrust,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,003ATLASG,001,AssistGuncannonAquqThrust,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,003ATLASG,001,AssistGuncannonAquqThrust,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,003ATLASG,001,AssistGuncannonAquqThrust,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,003ATLASG,001,AssistGuncannonAquqThrust,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,003ATLASG,001,AssistGuncannonAquqThrust,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
046TNBOLT,003ATLASG,001,AssistGuncannonAquqThrust,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
046TNBOLT,003ATLASG,001,AssistGuncannonAquqThrust,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
046TNBOLT,003ATLASG,001,AssistGuncannonAquqThrust,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
046TNBOLT,003ATLASG,001,MedusaArrow,.?AVCUnitTaskAutomata_046TNBOLT_003ATLASG_001_MedusaArrow@EXVS2@@,public,False,0,-1,0,0x40
046TNBOLT,003ATLASG,001,MedusaArrow,.?AVCUnitTaskAutomataSticker@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,003ATLASG,001,MedusaArrow,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,003ATLASG,001,MedusaArrow,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,003ATLASG,001,MedusaArrow,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,003ATLASG,001,MedusaArrow,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,003ATLASG,001,MedusaArrow,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,003ATLASG,001,MedusaArrow,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,003ATLASG,001,MedusaArrow,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,003ATLASG,001,MedusaArrow,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
046TNBOLT,003ATLASG,001,MedusaArrow,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
046TNBOLT,003ATLASG,001,MedusaArrow,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
046TNBOLT,003ATLASG,001,MedusaArrow,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
046TNBOLT,003ATLASG,001,MedusaArrowBullet,.?AVCUnitTaskAutomata_046TNBOLT_003ATLASG_001_MedusaArrowBullet@EXVS2@@,public,False,0,-1,0,0x40
046TNBOLT,003ATLASG,001,MedusaArrowBullet,.?AVCUnitTaskAutomataThrow@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,003ATLASG,001,MedusaArrowBullet,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,003ATLASG,001,MedusaArrowBullet,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,003ATLASG,001,MedusaArrowBullet,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,003ATLASG,001,MedusaArrowBullet,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,003ATLASG,001,MedusaArrowBullet,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,003ATLASG,001,MedusaArrowBullet,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,003ATLASG,001,MedusaArrowBullet,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,003ATLASG,001,MedusaArrowBullet,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
046TNBOLT,003ATLASG,001,MedusaArrowBullet,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
046TNBOLT,003ATLASG,001,MedusaArrowBullet,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
046TNBOLT,003ATLASG,001,MedusaArrowBullet,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
046TNBOLT,003ATLASG,001,ShieldPorori,.?AVCUnitTaskAutomata_046TNBOLT_003ATLASG_001_ShieldPorori@EXVS2@@,public,False,0,-1,0,0x40
046TNBOLT,003ATLASG,001,ShieldPorori,.?AVCUnitTaskAutomata_000COMMON_000COMMON_001_FreeFall@EXVS2@@,public,False,0,-1,0,0x40
046TNBOLT,003ATLASG,001,ShieldPorori,.?AVCUnitTaskAutomataFreeFall@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,003ATLASG,001,ShieldPorori,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,003ATLASG,001,ShieldPorori,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,003ATLASG,001,ShieldPorori,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,003ATLASG,001,ShieldPorori,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,003ATLASG,001,ShieldPorori,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,003ATLASG,001,ShieldPorori,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,003ATLASG,001,ShieldPorori,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,003ATLASG,001,ShieldPorori,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
046TNBOLT,003ATLASG,001,ShieldPorori,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
046TNBOLT,003ATLASG,001,ShieldPorori,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
046TNBOLT,003ATLASG,001,ShieldPorori,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
046TNBOLT,004ACGYTB,001,AssistAcguyMBBuster,.?AVCUnitTaskAutomata_046TNBOLT_004ACGYTB_001_AssistAcguyMBBuster@EXVS2@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,AssistAcguyMBBuster,.?AVCUnitTaskAutomataSummonRushShot@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,AssistAcguyMBBuster,.?AVCUnitTaskAutomataSummonRush@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,AssistAcguyMBBuster,.?AVCUnitTaskAutomataSummon@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,AssistAcguyMBBuster,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,AssistAcguyMBBuster,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,AssistAcguyMBBuster,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,AssistAcguyMBBuster,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,AssistAcguyMBBuster,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,AssistAcguyMBBuster,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,AssistAcguyMBBuster,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,AssistAcguyMBBuster,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
046TNBOLT,004ACGYTB,001,AssistAcguyMBBuster,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
046TNBOLT,004ACGYTB,001,AssistAcguyMBBuster,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
046TNBOLT,004ACGYTB,001,AssistAcguyMBBuster,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
046TNBOLT,004ACGYTB,001,AssistAcguyRush,.?AVCUnitTaskAutomata_046TNBOLT_004ACGYTB_001_AssistAcguyRush@EXVS2@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,AssistAcguyRush,.?AVCUnitTaskAutomataSummonRushAttackNormal@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,AssistAcguyRush,.?AVCUnitTaskAutomataSummonRushAttack@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,AssistAcguyRush,.?AVCUnitTaskAutomataSummonRush@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,AssistAcguyRush,.?AVCUnitTaskAutomataSummon@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,AssistAcguyRush,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,AssistAcguyRush,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,AssistAcguyRush,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,AssistAcguyRush,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,AssistAcguyRush,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,AssistAcguyRush,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,AssistAcguyRush,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,AssistAcguyRush,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
046TNBOLT,004ACGYTB,001,AssistAcguyRush,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
046TNBOLT,004ACGYTB,001,AssistAcguyRush,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
046TNBOLT,004ACGYTB,001,AssistAcguyRush,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
046TNBOLT,004ACGYTB,001,AssistAcguyShotFlamethrower,.?AVCUnitTaskAutomata_046TNBOLT_004ACGYTB_001_AssistAcguyShotFlamethrower@EXVS2@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,AssistAcguyShotFlamethrower,.?AVCUnitTaskAutomataSummonRushShotMachinegun@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,AssistAcguyShotFlamethrower,.?AVCUnitTaskAutomataSummonRushShot@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,AssistAcguyShotFlamethrower,.?AVCUnitTaskAutomataSummonRush@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,AssistAcguyShotFlamethrower,.?AVCUnitTaskAutomataSummon@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,AssistAcguyShotFlamethrower,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,AssistAcguyShotFlamethrower,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,AssistAcguyShotFlamethrower,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,AssistAcguyShotFlamethrower,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,AssistAcguyShotFlamethrower,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,AssistAcguyShotFlamethrower,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,AssistAcguyShotFlamethrower,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,AssistAcguyShotFlamethrower,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
046TNBOLT,004ACGYTB,001,AssistAcguyShotFlamethrower,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
046TNBOLT,004ACGYTB,001,AssistAcguyShotFlamethrower,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
046TNBOLT,004ACGYTB,001,AssistAcguyShotFlamethrower,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
046TNBOLT,004ACGYTB,001,AssistAcguySprayMissileLauncher,.?AVCUnitTaskAutomata_046TNBOLT_004ACGYTB_001_AssistAcguySprayMissileLauncher@EXVS2@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,AssistAcguySprayMissileLauncher,.?AVCUnitTaskAutomataSummonRushShot@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,AssistAcguySprayMissileLauncher,.?AVCUnitTaskAutomataSummonRush@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,AssistAcguySprayMissileLauncher,.?AVCUnitTaskAutomataSummon@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,AssistAcguySprayMissileLauncher,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,AssistAcguySprayMissileLauncher,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,AssistAcguySprayMissileLauncher,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,AssistAcguySprayMissileLauncher,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,AssistAcguySprayMissileLauncher,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,AssistAcguySprayMissileLauncher,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,AssistAcguySprayMissileLauncher,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,AssistAcguySprayMissileLauncher,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
046TNBOLT,004ACGYTB,001,AssistAcguySprayMissileLauncher,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
046TNBOLT,004ACGYTB,001,AssistAcguySprayMissileLauncher,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
046TNBOLT,004ACGYTB,001,AssistAcguySprayMissileLauncher,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
046TNBOLT,004ACGYTB,001,AssistAcguySprayMissileLauncherPowerUp,.?AVCUnitTaskAutomata_046TNBOLT_004ACGYTB_001_AssistAcguySprayMissileLauncherPowerUp@EXVS2@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,AssistAcguySprayMissileLauncherPowerUp,.?AVCUnitTaskAutomata_046TNBOLT_004ACGYTB_001_AssistAcguySprayMissileLauncher@EXVS2@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,AssistAcguySprayMissileLauncherPowerUp,.?AVCUnitTaskAutomataSummonRushShot@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,AssistAcguySprayMissileLauncherPowerUp,.?AVCUnitTaskAutomataSummonRush@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,AssistAcguySprayMissileLauncherPowerUp,.?AVCUnitTaskAutomataSummon@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,AssistAcguySprayMissileLauncherPowerUp,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,AssistAcguySprayMissileLauncherPowerUp,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,AssistAcguySprayMissileLauncherPowerUp,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,AssistAcguySprayMissileLauncherPowerUp,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,AssistAcguySprayMissileLauncherPowerUp,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,AssistAcguySprayMissileLauncherPowerUp,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,AssistAcguySprayMissileLauncherPowerUp,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,AssistAcguySprayMissileLauncherPowerUp,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
046TNBOLT,004ACGYTB,001,AssistAcguySprayMissileLauncherPowerUp,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
046TNBOLT,004ACGYTB,001,AssistAcguySprayMissileLauncherPowerUp,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
046TNBOLT,004ACGYTB,001,AssistAcguySprayMissileLauncherPowerUp,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
046TNBOLT,004ACGYTB,001,NotifyRader,.?AVCUnitTaskAutomata_046TNBOLT_004ACGYTB_001_NotifyRader@EXVS2@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,NotifyRader,.?AVCUnitTaskAutomataSticker@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,NotifyRader,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,NotifyRader,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,NotifyRader,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,NotifyRader,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,NotifyRader,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,NotifyRader,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,NotifyRader,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,NotifyRader,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
046TNBOLT,004ACGYTB,001,NotifyRader,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
046TNBOLT,004ACGYTB,001,NotifyRader,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
046TNBOLT,004ACGYTB,001,NotifyRader,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
046TNBOLT,004ACGYTB,001,ThrowMBMissile,.?AVCUnitTaskAutomata_046TNBOLT_004ACGYTB_001_ThrowMBMissile@EXVS2@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,ThrowMBMissile,.?AVCUnitTaskAutomataThrow@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,ThrowMBMissile,.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,ThrowMBMissile,.?AVCUnitTaskAutomataRadicon@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,ThrowMBMissile,.?AVCUnitTaskAutomataAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,ThrowMBMissile,.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,ThrowMBMissile,.?AVCUnitTaskActorAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,ThrowMBMissile,.?AVCUnitTaskBattleAbstract@GAM@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,ThrowMBMissile,.?AVCUnitTaskAbstract@FWK@VDK@@,public,False,0,-1,0,0x40
046TNBOLT,004ACGYTB,001,ThrowMBMissile,.?AVCTaskEntityActAbstract@DEV@VDK@@,invisible private/protected,False,0,-1,0,0x4D
046TNBOLT,004ACGYTB,001,ThrowMBMissile,.?AVCTaskEntityParAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
046TNBOLT,004ACGYTB,001,ThrowMBMissile,.?AVCTaskEntityAbstract@DEV@VDK@@,invisible,False,0,-1,0,0x49
046TNBOLT,004ACGYTB,001,ThrowMBMissile,.?AVnoncopyable@noncopyable_@boost@@,invisible private/protected,False,8,-1,0,0x4D
046TNBOLT,004ACGYTB,001,Winlose,.?AVCUnitTaskAutomata_046TNBOLT_004ACGYTB_001_Winlose@EXVS2@@,public,False,0,-1,0,0x40
